id,generic_name,brand_names,dosage_form,strength,notification_number,notification_date,ban_reason,source_pdf,date_added
6647,Chlorpheniramine +ammonium Chloride +noscapine S.o. 936 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.627331+05:30
6648,Cetirizine +dextromethorphan +bromhexine +guaifenesin S.o. 937 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.627821+05:30
6649,Diethyl Carbamazine +chlorpheniramine +guaifenesin S.o. 938 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.628318+05:30
6650,Ketotifen +cetirizine S.o. 939 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.628909+05:30
6651,Terbutaline +bromhexine +etofylline S.o. 940 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.629401+05:30
6652,Ketotifen +theophylline S.o. 941 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.629875+05:30
6653,Ambroxol +salbutamol +theophylline S.o. 942 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.630342+05:30
6654,Cetirizine +nimesulide +phenylephrine S.o. 943 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.630814+05:30
6655,Chloropheniramine +phenylephrine+paracetamol+zinc S.o. 944 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.631295+05:30
6656,Acetaminophen+guaifenesin+dextromethorphan+chlorphenir S.o. 945 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.631781+05:30
6657,Cetirizine +dextromethorphan +phenylephrine +tulsi S.o. 946 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.632279+05:30
6658,Cetirizine +phenylephrine +paracetamol+ambroxol +caffeine S.o. 947 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.632759+05:30
6659,Guaifenesin+dextromethorphan S.o. 948 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.633240+05:30
6660,Levocetirizine +paracetamol +phenylephirine +caffeine S.o. 949 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.633723+05:30
6661,Caffeine +paracetamol +phenylephrine + Chlorpheniramine S.o. 950 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.634204+05:30
6662,Ketotifen +levocetrizine S.o. 951 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.634682+05:30
6663,Paracetamol +levocetirizine +phenylephirine +zinc S.o. 952 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.635164+05:30
6664,Paracetamol +phenylephrine +triprolidine +caffeine S.o. 953 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.635645+05:30
6665,Caffeine +paracetamol +phenylephrine +cetirizine S.o. 954 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.636127+05:30
6666,Dextromethorphan +phenylephirine +guaifenesin S.o. 955 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.636731+05:30
6667,Ambroxol + Levocetirizine + Phenylephrine + Guaiphenesin S.o. 956 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.637270+05:30
6668,Pseudoephedrine +cetirizine S.o. 957 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.637755+05:30
6669,Dextromethorphan +chlorpheniramine +ammonium S.o. 958 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.638215+05:30
6670,Paracetamol +caffeine +phenylephrine +chlorpheniramine S.o. 959 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.638673+05:30
6671,Salbutamol +aminophylline +guaifenesin S.o. 960 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.639121+05:30
6672,Salbutamol +thoephylline +bromhexine S.o. 961 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.639565+05:30
6673,Chlorpheniramine +dextromethorphan +guaifenesin S.o. 962 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.640011+05:30
6674,Caffeine + Paracetamol+ Chlorpheniramine S.o. 963 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.640457+05:30
6675,Ammonium Chloride+dextromethophan+cetirizine +menthol S.o. 964 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.640900+05:30
6676,Dextromethorphan +paracetamol+cetirizine +phenylephrine S.o. 965 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.641357+05:30
6677,Chlorpheniramine +terpin +antimony Potassium S.o. 966 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.641820+05:30
6678,Terbutalinesulphate+etofylline+ambroxol S.o. 967 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.642265+05:30
6679,Paracetamol +codeine +chlorpheniramine S.o. 968 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.642709+05:30
6680,Paracetamol +pseudoephedrine +cetirizine +caffeine S.o. 969 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.643163+05:30
6681,Chlorpheniramine +ammonium Chloride +menthol S.o. 970 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.643715+05:30
6682,N-acetyl Cysteine + Ambroxol + Phenylephrine + S.o. 971 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.644335+05:30
6683,Dextromethorphan +phenylephrine +tripolidine +menthol S.o. 972 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.644993+05:30
6684,Salbutamol +cetirizine +ambroxol S.o. 973 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.645673+05:30
6685,Dextromethorphan +phenylephrine +bromhexine S.o. 974 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.646354+05:30
6686,Nimesulide +cetirizine +phenylephrine S.o. 975 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.646981+05:30
6687,Naphazoline +chlorpheniramine +zinc Sulphate +boric Acid S.o. 976 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.647605+05:30
6688,Paracetamol+bromhexine +phenylephrine S.o. 977 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.648215+05:30
6689,Salbutamoll+bromhexine S.o. 978 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.648820+05:30
6690,Dextromethorphan +phenylephrine +guaifenesin +cetirizine S.o. 979 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.649460+05:30
6691,Guaifenesin+ Bromhexine + Chlorpheniramine + Paracetamol S.o. 980 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.650080+05:30
6692,Chlorpheniramine +ammonium Chloride +chloroform S.o. 981 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.650694+05:30
6693,Salbutamol +choline Theophylinate +ambroxol S.o. 982 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.651306+05:30
6694,Chlorpheniramine +codeine Phosphate +menthol S.o. 983 E,,Syrup,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.651938+05:30
6695,Pseudoephedrine +bromhexine S.o. 984 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.652559+05:30
6696,Cetirizine +phenylephrine +paracetamol +caffeine S.o. 985 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.653181+05:30
6697,Dextromethorphan +cetirizine +guaifenesin +ammonium S.o. 986 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.653717+05:30
6698,Ambroxol + Salbutamol + Choline Theophyllinate + Menthol S.o. 987 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.654255+05:30
6699,Paracetamol +chlorpheniramine +ambroxol +guaifenesin S.o. 988 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.654874+05:30
6700,Chlorpheniramine +vasaka +tolubalsm +ammonium S.o. 989 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.655508+05:30
6701,Bromhexine +cetrizine +phenylephrine +guaifenesin S.o. 990 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.656148+05:30
6702,Dextromethorphan +ambroxol +ammonium Chloride S.o. 991 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.656758+05:30
6703,Dextromethorphan +phenylephrine +cetirizine +zinc S.o. 992 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.657382+05:30
6704,Terbutaline + N-acetyl L-cysteine + Guaifenesin S.o. 993 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.657997+05:30
6705,Calcium Gluconate +levocetirizine S.o. 994 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.658599+05:30
6706,Paracetamol +levocetirizine+pseudoephedrine S.o. 995 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.659267+05:30
6707,Salbutamol +choline Theophylinate +carbocisteine S.o. 996 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.659876+05:30
6708,Chlorpheniramine +vitamin C S.o. 997 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.660497+05:30
6709,Calcium Gluconate +chlorpheniramine +vitamin C S.o. 998 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.661133+05:30
6710,Chlorpheniramine+paracetamol +pseudoephedrine +caffeine S.o. 999 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.661772+05:30
6711,Guaifenesin +bromhexine +chlorpheniramine,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.662451+05:30
6712,Paracetamol +pheniramine S.o. 1001 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.663104+05:30
6713,Betamethasone +fusidicacid+gentamycin S.o. 1002 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.663724+05:30
6714,Clobetasol +ofloxacin+miconazole +zinc Sulphate S.o. 1003 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.664333+05:30
6715,Clobetasole +gentamicin +miconazole +zinc Sulphate S.o. 1004 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.664948+05:30
6716,Levocetirizine + Ambroxol + Phenylephrine + Paracetamol S.o. 1005 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.665563+05:30
6717,Permethrin + Cetrimide + Menthol S.o. 1006 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.666192+05:30
6718,Beclomethasone + Clotimazole + Neomycin + S.o. 1007 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.666806+05:30
6719,Neomycin + Doxycycline S.o. 1008 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.667417+05:30
6720,Ciprofloxacin + Fluocinolone + Clotrimazole + Neomycin + S.o. 1009 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.668056+05:30
6721,Clobetasol + Ofloxacin + Ketoconazole + Zinc Sulphate S.o. 1010 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.668660+05:30
6722,Betamethasone +gentamicin +tolnaftate S.o. 1011 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.669263+05:30
6723,Clobetasol +gentamicin +tolnaftate S.o. 1012 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.669884+05:30
6724,Allantoin+dimethieone+urea+propylene+glycerin+liquid S.o. 1013 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.670354+05:30
6725,Acriflavine +thymol+cetrimide S.o. 1014 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.671069+05:30
6726,Betamethasone +neomycin +tolnaftate S.o. 1015 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.671697+05:30
6727,Clobetasol +neomycin +miconazole +clotrimazole S.o. 1016 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.672329+05:30
6728,Ketoconazole+tea Tree,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.672967+05:30
6729,Clobetasol +ofloxacin +ornidazole +terbinafine S.o. 1018 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.673608+05:30
6730,Clobetasol +neomycin +miconazole +zinc Sulphate S.o. 1019 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.674256+05:30
6731,Beclomethasone +neomycin +tolnaftate S.o. 1020 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.674868+05:30
6732,Betamethasone +gentamycin +zinc Sulphate +clotrimazole S.o. 1021 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.675505+05:30
6733,Borax +boric Acid +naphazoline +menthol +camphor +,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.676110+05:30
6734,Bromhexine +dextromethorphan S.o. 1023 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.676723+05:30
6735,Dextromethophan +chlopheniramine +bromhexine S.o. 1024 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.677338+05:30
6736,Menthol +anesthetic Ether S.o. 1025 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.677957+05:30
6737,Dextrometharphan +chlopheniramine +ammonium Chloride S.o. 1026 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.678632+05:30
6738,Ergotamine Tartrate +belladona Dry Extract +caffeine S.o. 1027 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.679327+05:30
6739,Phenytoin +phenobarbitone Sodium S.o. 1028 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.679978+05:30
6740,Gliclazide +metformin 400mg S.o. 1029 E,,,40 mg,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.680633+05:30
6741,Paracetamol + Ambroxol + Phenylephrine S.o. 1030 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.681251+05:30
6742,Oflaxacin + Ornidazole S.o. 1031 E,,Suspension,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.681879+05:30
6743,Albuterol + Etofylline + Bromhexine + Menthol S.o. 1032 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.682500+05:30
6744,Albuterol + Bromhexine + Theophylline S.o. 1033 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.683163+05:30
6745,Salbutamol + Hydroxyethyltheophylline Etofylline+ S.o. 1034 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.683802+05:30
6746,Paracetamol +phenylephrine +levocetirizine +sodium S.o. 1035 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.684416+05:30
6747,Paracetamol +propyphenazone +caffeine S.o. 1036 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.685042+05:30
6748,Guaifenesin +diphenhydramine +bromhexine S.o. 1037 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.685652+05:30
6749,Dried Alumnium Hydroxide +propantheline Bromide S.o. 1038 E,,Gel,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.686312+05:30
6750,Bromhexine +phenylephrine +chlorpheniramine S.o. 1039 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.686932+05:30
6751,Beclomethasone +clotrimazole+gentamicin+iodo- S.o. 1040 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.687555+05:30
6752,Telmisartan + Metformin S.o. 1041 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.688175+05:30
6753,Ammonium Citrate+vitamin B 12+folic Acid+zinc Sulphate S.o. 1042 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.688780+05:30
6754,Levothyroxine Pyridoxine+ Nicotinamide S.o. 1043 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.689392+05:30
6755,Benfotiamine+ Metformin S.o. 1044 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.690009+05:30
6756,Thyroid +thiamine + Riboflavin + Pyridoxine + Calcium S.o. 1045 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.690607+05:30
6757,Ascorbic Acid + Manadione Sodium Bisulphate+ Rutin + S.o. 1046 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.691217+05:30
6758,Phenylephrine +chlorpheniramine +paracetamol S.o. 1047 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.691826+05:30
6759,S.o. 1048 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.692430+05:30
6760,Fixed Dose Combinations Of S.o.1851 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.693032+05:30
6761,Fixed Dose Combinations Of S.o.1852 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.693653+05:30
6762,Fixed Dose Combinations Of S.o.1853 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.694283+05:30
6763,Fixed Dose Combinations Of S.o.1854 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.694920+05:30
6764,Fixed Dose Combinations Of S.o.1855 E,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.695651+05:30
6781,+dextromethorphan +caffeine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.705854+05:30
6782,Manganese + Boron+ Copper +zinc Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.706450+05:30
6803,Maleate +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.719949+05:30
6855,/15mg+metformin 1000mg/1000mg/1000mg Dated,,,15 mg/15 mg,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.752618+05:30
6876,+pioglitazone 7.5mg/7.5mg Dated,,,30 mg/60 mg,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.765743+05:30
6877,Mg+glimepride Dated,,,3 mg,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.766430+05:30
6878,Ofloxacin+antipyrine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.767062+05:30
6900,Hydroxide+magnesium Hydroxide Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.780847+05:30
6920,Hydroxide +simethicone Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.793502+05:30
6921,Streptococcus Faecalis +clostridium Butyricum +bacillus,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.794157+05:30
6922,Mesentricus+lactic Acid Bacillus 10.03.2016,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.794866+05:30
6923,+methylcobalamin +pyridoxine +lycopene,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.795620+05:30
6924,Dated +selenium+levocarnitinetartrate+l-arginine 10.03.2016,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.796307+05:30
6925,Dextromethorphan + Caffeine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.796973+05:30
6948,Chloride +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.811555+05:30
6949,Pseudoepheridine + Caffeine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.812246+05:30
6950,Dextromethophan + Guaiphenesin + Ammonium Chloride +,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.812886+05:30
6951,+phenylephrine +chlorpheniramine Maleate +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.813512+05:30
6952,Phenylephrine+ Menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.814127+05:30
6976,Gluconate + Paracetamol+ Menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.829262+05:30
6996,+phenyephrine +zinc Gluconate Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.841279+05:30
7016,+paracetamol +caffeine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.853856+05:30
7017,+phenylephrine +diphenhydramine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.854451+05:30
7056,Tartrate+ammoniumchloride+sodiumcitrate+menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.877117+05:30
7076,+guaifenesin+ Chlorpheniramine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.888343+05:30
7077,Ip+sodium Chloride +chlorobutol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.888885+05:30
7078,+chlorpheniramine +guaifenesin Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.889421+05:30
7079,Chloride +sodium Citrate +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.889946+05:30
7102,+chlorpheniramine +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.902578+05:30
7103,+phenylephrine +paracetamol +serratiopeptidase As Enteric,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.903114+05:30
7104,+tolnaftate+iodochlorhydroxyquinolineichq Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.903654+05:30
7126,+idochlorhydroxyquinone +ketoconazole Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.916111+05:30
7127,+iodochlorohydroxyquinoline +cholorocresol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.916679+05:30
